"","Geneid","gene_symbol","CO_4hr_APAP_24hr_1.nTPM","CO_4hr_APAP_24hr_2.nTPM","CO_24hr_3.nTPM","CO_24hr_2.nTPM","CO_24hr_1.nTPM","Control_24hr_3.nTPM","Control_24hr_2.nTPM","Control_24hr_1.nTPM","CO_4hr_APAP_4hr_3.nTPM","CO_4hr_APAP_4hr_2.nTPM","CO_4hr_APAP_4hr_1.nTPM","CO_8hr_APAP_8hr_3.nTPM","CO_8hr_APAP_8hr_2.nTPM","CO_8hr_APAP_8hr_1.nTPM","CO_4hr_3.nTPM","CO_4hr_2.nTPM","CO_4hr_1.nTPM","APAP_4hr_3.nTPM","APAP_4hr_2.nTPM","APAP_4hr_1.nTPM","Control_3.nTPM","Control_2.nTPM","Control_1.nTPM","groupTest_CO_4hr_APAP_24hr_vs_Control.padj","groupTest_CO_4hr_APAP_24hr_vs_Control.significance","groupTest_CO_24hr_vs_Control.padj","groupTest_CO_24hr_vs_Control.significance","groupTest_Control_24hr_vs_Control.padj","groupTest_Control_24hr_vs_Control.significance","groupTest_CO_4hr_APAP_4hr_vs_Control.padj","groupTest_CO_4hr_APAP_4hr_vs_Control.significance","groupTest_CO_8hr_APAP_8hr_vs_Control.padj","groupTest_CO_8hr_APAP_8hr_vs_Control.significance","groupTest_CO_4hr_vs_Control.padj","groupTest_CO_4hr_vs_Control.significance","groupTest_APAP_4hr_vs_Control.padj","groupTest_APAP_4hr_vs_Control.significance","interactionTest_co_time_4hr_vs_0hr.padj","interactionTest_co_time_4hr_vs_0hr.significance","interactionTest_apap_time_4hr_vs_0hr.padj","interactionTest_apap_time_4hr_vs_0hr.significance","interactionTest_co_time4hr.apap_time4hr.padj","interactionTest_co_time4hr.apap_time4hr.significance"
"30016","ENSG00000231574.8","LINC02015",0,0,0,0,0,0,0.412582547882283,0,1.23825029589595,2.53945316654225,7.1564008098284,4.30035917766959,4.79561714289261,1.92476740937363,4.13441743442447,0.744499622033886,3.41077419413035,4.26740981030162,6.22807606249176,4.6975438948921,2.00169713981855,7.21615684643838,1.00050860458254,0.140972707984088,"not significant",0.00831723175768956,"downregulated",NA,"not significant",0.988795521083376,"not significant",0.994576847617957,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.992636603474703,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"394","ENSG00000019582.17","CD74",348.865125013717,369.669917953808,240.022923065229,216.501670585179,264.27354510636,304.308589462004,300.227470135961,411.620491871418,434.433943768301,443.12021984195,418.160695849954,461.649022014304,506.437039915947,512.029272069886,435.597521691919,546.056059335217,419.030050036501,501.12025800174,495.385035830946,528.224994675043,484.374665192727,509.716584475158,499.39845073569,0.142101318865643,"not significant",2.35661098957383e-08,"downregulated",0.000537586171023829,"downregulated",0.769230726059439,"not significant",0.986303547682442,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.971897477164533,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"3201","ENSG00000105835.13","NAMPT",31.7886989835103,64.6050250683896,28.6529688263408,43.3472586100582,21.3905929846765,21.0302284307232,19.1931980174336,12.5023291938687,45.0484822175578,51.7108833362642,44.9407849388892,46.4674043290356,67.2812491426824,84.5172683716241,45.5838065463701,41.7382487467608,56.5879026283106,54.634987958442,42.3786225290986,50.6493037449966,26.5028898056261,34.6949113656147,32.7337604710058,0.142418007885637,"not significant",0.971388590938034,"not significant",0.0116930669430111,"downregulated",0.204236423644525,"not significant",0.000372171098147466,"upregulated",0.486528949628378,"not significant",0.298627871760046,"not significant",0.196043618662488,"not significant",0.0847161458630552,"not significant",0.711195521319451,"not significant"
"9130","ENSG00000148834.13","GSTO1",234.227903406775,180.313502568097,583.660086285264,481.893545615585,751.826354427569,275.869570167993,302.181148862748,245.654961116862,383.170149322091,366.672018005681,377.692480062729,376.104354432891,486.714979662995,319.831631430169,331.454665931092,558.005033954473,404.237686872492,265.321054633319,359.738749544371,292.10909667215,294.680189558585,315.486549126367,398.845115865416,0.142914098144475,"not significant",0.00515878479524244,"upregulated",0.471649654758289,"not significant",0.900197810823071,"not significant",0.871803156374783,"not significant",0.967308529973628,"not significant",0.999546838479163,"not significant",0.868325502986477,"not significant",0.968326891925852,"not significant",0.998529711206311,"not significant"
"16396","ENSG00000187193.9","MT1X",546.381048809241,767.202624826419,356.46491756278,225.867316881867,334.696851275612,547.127339010989,669.932106860964,593.093119202269,1180.47325023609,1320.93025120059,1141.82707293095,1247.80347044338,1258.48844003137,972.231416707458,1069.39513409657,1388.99483537835,1148.08167824931,1287.85485129177,1236.24795875045,1102.45156546293,997.239332209296,920.446417011897,912.506891875229,0.143908631878578,"not significant",6.90535292946781e-15,"downregulated",0.000656483663860728,"downregulated",0.281669748222338,"not significant",0.591837021854654,"not significant",0.698465112927965,"not significant",0.714653643537955,"not significant",0.452571828768991,"not significant",0.468406300564325,"not significant",0.915733821662513,"not significant"
"2273","ENSG00000100345.23","MYH9",105.370114995181,99.0775245689963,117.508693855325,130.044202619401,136.873396547974,91.6627741367996,105.741638362708,94.3534506990578,133.432822868881,139.850288645115,156.707896024308,174.671970859692,134.468269676205,214.800683873721,173.250099067657,120.110020906436,151.384365284276,151.752591893949,145.10968666111,143.201161991314,152.103808928108,147.908476692825,110.500810559524,0.143930278061195,"not significant",0.851516247565993,"not significant",0.00320225902658314,"downregulated",0.926120179307142,"not significant",0.287401786719242,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.971897477164533,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"17899","ENSG00000198899.2","ATP6",10198.8882610417,12116.7496395319,13095.1681079594,13502.8067370682,15795.8952497295,11987.3912800491,12224.15930764,11317.5783710585,16710.0459170907,17263.3800203024,16953.9882628751,10523.3477646862,10314.0958563309,12958.5548777751,12245.3814514781,10964.7280545936,12690.1780995466,13868.81869521,14629.6833267588,14643.1828553211,13601.8574510779,12759.7860665355,12411.4584661141,0.145012069298815,"not significant",0.317164456463748,"not significant",0.131456613306631,"not significant",2.12672324537912e-05,"upregulated",0.135768964370786,"not significant",0.992519167632778,"not significant",0.991268222571197,"not significant",0.381282520178722,"not significant",0.707761499573401,"not significant",4.93155186537894e-06,"upregulated"
"5784","ENSG00000126067.12","PSMB2",45.0040362111074,204.405743966882,232.603178565751,318.950914498667,343.296439603189,166.204429065728,193.776664833612,134.961373534865,102.590869231627,105.677337344835,90.1929070417338,202.908394144448,159.074203422969,154.899036664419,166.996152358097,145.62925601422,202.900251399862,173.15241493098,203.47401338443,155.543284651073,190.772921819063,175.992091535851,197.013768028072,0.147942155711868,"not significant",0.0216757162421596,"upregulated",0.615677930460358,"not significant",0.00127935782727476,"downregulated",0.924483675816843,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.966366995360792,"not significant",0.951318415371244,"not significant",0.380705958614079,"not significant"
"5832","ENSG00000126581.13","BECN1",0,0,0,0,0,10.7581218344857,1.84619100779909,18.7605175712491,42.9413724453859,30.0316832040864,17.8951407229904,3.39580576835475,2.04371806009308,25.3000808825866,3.00005783770339,19.9885600769659,7.63112821804726,11.8816196740758,25.9687392664405,0.412160576369416,29.5582070064948,16.8902976282107,5.75613638198231,0.150081707709447,"not significant",0.0144223673198822,"downregulated",NA,"not significant",0.897477223169164,"not significant",0.923521150521291,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.971897477164533,"not significant",0.999537080780849,"not significant",0.847123825918768,"not significant"
"9388","ENSG00000151388.11","ADAMTS12",1.92818473907019,0,1.65522186864683,3.32120103737956,4.02664389031169,0.434869010227879,1.56717656117929,3.03337992749616,4.70343898587568,10.4334291585263,8.90880342065221,2.74533178956351,7.93074922467822,12.01116494471,4.85078047109076,5.38656931032124,7.73975385481024,8.33634896563566,10.9068316560588,10.7960144250605,4.34477603324304,7.1085929918635,11.7889577193076,0.150797710465866,"not significant",0.199453549305924,"not significant",0.00434939936846261,"downregulated",0.990258220109354,"not significant",0.994576847617957,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.971897477164533,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"14295","ENSG00000177542.11","SLC25A22",36.6319448317222,43.5086201882341,69.6307717892683,48.449235518362,41.8921937886711,42.4887794855992,26.1277275322544,11.3199055175672,38.2957046058001,28.3165518025088,39.6778414953481,11.9214235171332,34.304232757211,9.56696891886394,17.4437877601811,41.6649061203691,33.7920339167229,34.9151711751951,30.0182971871504,33.9127500433387,21.8148593746771,20.6008662306993,11.366817237517,0.152664591270066,"not significant",0.0149817228278927,"upregulated",0.677901552052781,"not significant",0.353840494881146,"not significant",0.996652335544064,"not significant",0.92838173601318,"not significant",0.794990273865354,"not significant",0.650442873110825,"not significant",0.493606932557005,"not significant",0.973814739827944,"not significant"
"4418","ENSG00000115380.20","EFEMP1",44.3237141846426,163.78231358877,79.6651804902582,112.132253197511,63.6360815924512,122.456559400176,106.788747598918,101.325157544684,123.564855628565,162.907548108914,152.279089474703,186.956557447065,148.836018149917,159.059889989566,199.665839542395,148.587064532983,165.829180682067,175.660789286326,143.898205752088,177.798407669305,157.302439090415,177.601455248721,149.315241960894,0.154752087802295,"not significant",0.00144150352776106,"downregulated",0.0286913388846073,"downregulated",0.929448968795184,"not significant",0.998584151125667,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.990665882032263,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"5278","ENSG00000122565.19","CBX3",165.606075549691,95.6152461809696,164.374931804771,157.480732366791,192.131397762292,112.048833344794,144.214449142339,134.334758488643,93.7774597315654,135.259822552844,167.581090694477,181.753570015314,104.655637872885,146.237254147762,182.704863260315,175.416332724743,171.00312231335,149.900009097596,167.670431980859,190.312675854749,172.197765526958,208.686032162766,223.153782987472,0.154901410383806,"not significant",0.670029719392087,"not significant",0.0222016755975545,"downregulated",0.174370486839066,"not significant",0.275060666321552,"not significant",0.999863879244581,"not significant",0.996883754735357,"not significant",0.966498860740362,"not significant",0.787459094764198,"not significant",0.998529711206311,"not significant"
"8757","ENSG00000145901.17","TNIP1",88.4183433227719,43.2421049037733,72.5528357439679,80.6273683999436,50.6867930972589,86.2165439268466,44.084666380413,49.0933727806286,165.837743342706,153.459527077649,133.092422764737,119.965029263434,133.702351496442,155.655468783817,119.395869963608,134.399853667073,152.040376102071,160.181180955453,110.635966298302,149.380626365479,118.660790371611,117.648127336786,86.1933675771423,0.157619772095282,"not significant",0.12190329951265,"not significant",0.00305070156517091,"downregulated",0.306020292274264,"not significant",0.692779365360136,"not significant",0.97393343886908,"not significant",0.924365662008011,"not significant",0.808472145831011,"not significant",0.699923306882715,"not significant",0.998529711206311,"not significant"
"1019","ENSG00000067715.15","SYT1",0,0,0,0,0,1.85849393331405,1.91360620776846,0,1.07684062187676,2.94457034645285,2.68466530726156,0,1.58875959348252,5.9980275434316,3.10960744453934,0.575512749193245,6.29187459972884,3.95854935987994,5.74448370845061,5.34013703217925,4.40995030917541,2.44583938936889,4.80620744935787,0.158592218973141,"not significant",0.0137448681306332,"downregulated",NA,"not significant",0.899541309609523,"not significant",0.933679059285767,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.994680701572931,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"5177","ENSG00000121621.7","KIF18A",0,0,8.53236113384409,2.14002176881781,1.7297167467552,8.40625850104681,0,0,5.19543297988299,10.1476204547894,5.29883377630067,0,0,1.34598528671299,8.43914425987856,6.94169094468821,6.93860744353056,12.732542141641,10.2942954089027,12.624634054764,12.3180821706903,7.45291034113681,6.39683013008901,0.159159488986785,"not significant",0.649224928793587,"not significant",NA,"not significant",0.969586091885982,"not significant",0.0278703262700892,"downregulated",0.999863879244581,"not significant",0.999546838479163,"not significant",0.989465374117797,"not significant",0.99322359749774,"not significant",0.998529711206311,"not significant"
"11730","ENSG00000166025.18","AMOTL1",0,0,6.07802659988852,8.94340651818489,21.0289246116523,2.34205053946221,8.11141692952956,6.68319972184591,10.5271926423602,2.12040588188887,5.14467231627561,4.83885331634807,5.8243919631205,8.56539152642833,2.25621427776582,2.90101553855899,1.97708652723015,2.51945142235953,1.95550408117748,2.34923279819899,2.76538666234172,2.47757063666961,3.03785420203944,0.159178067742949,"not significant",0.00935770379949463,"upregulated",0.458150853055038,"not significant",0.510403488508449,"not significant",0.410939293703364,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.992636603474703,"not significant",0.999537080780849,"not significant",0.790015868720776,"not significant"
"997","ENSG00000067082.15","KLF6",8.52486094226466,34.1255976245846,26.8328194392401,45.8863854420836,27.6928345820867,30.7621797034291,37.9433031422163,17.8815107238679,67.335454343691,67.8866638888857,82.8146715259253,190.965205779179,170.933623773086,238.773701905563,24.4844077745097,30.9595234391561,35.2107332674995,25.3293908800614,26.0348757363129,32.2627381285794,15.2071705147812,9.05564149946236,11.8872820954101,0.161112474509518,"not significant",5.87379554359551e-06,"upregulated",0.00030195181007563,"upregulated",5.9692917927215e-22,"upregulated",4.543917245236e-57,"upregulated",0.000269990249691996,"upregulated",0.000843145867379227,"upregulated",0.000353654667532838,"upregulated",0.00107287464583876,"upregulated",0.998529711206311,"not significant"
"13289","ENSG00000172428.11","COPS9",430.565998909513,270.470253852145,406.574363511407,367.105975669875,359.66179251496,351.526540835154,327.95542332457,243.848674638061,210.056729962511,196.933820412258,148.945954022337,191.267210092647,146.103041196593,183.08300729656,243.716666125803,226.13156673955,190.864043330824,189.369123533328,181.119526385283,200.004054778921,227.995537356017,280.881558481594,192.587324358359,0.16177781539212,"not significant",0.0210256214880257,"upregulated",0.473094630087631,"not significant",0.667526156315606,"not significant",0.392210490749816,"not significant",0.999863879244581,"not significant",0.909271540279967,"not significant",0.987241972857384,"not significant",0.778685625960995,"not significant",0.998529711206311,"not significant"
"9385","ENSG00000151366.13","NDUFC2",14.7537124213651,61.3316561732492,117.152246502039,66.707881001329,71.8906948143138,80.6905871391099,65.0962778979307,65.2787774742421,43.7007683707534,28.6191990784663,27.9658113927899,46.2136416642128,36.9786901125095,55.4425197047687,83.9755546612754,77.2798369613366,61.796407388038,56.305339552673,55.2447219265643,58.8956336373853,66.0734835082392,84.8148967014601,83.6765194989817,0.16177781539212,"not significant",0.83344026058528,"not significant",0.788217788245079,"not significant",0.0020985912350174,"downregulated",0.14012276457681,"not significant",0.999863879244581,"not significant",0.78464887048655,"not significant",0.994680701572931,"not significant",0.604796346631839,"not significant",0.875176048195658,"not significant"
"22955","ENSG00000215012.9","RTL10",7.48854461134405,4.61186968202981,3.21421556603836,1.07488672409973,3.47519748561665,3.37782570020014,0.869498160956679,1.96347030879455,2.17462816554709,5.86147022756398,4.73153739719258,8.17429299758599,8.34190255661688,6.59157861470063,7.53564432319206,3.48666146670581,4.57421040648815,7.72763118257648,4.57399433779821,5.04698289782123,1.82800879326043,1.87171796528476,2.00811852808634,0.162647715026688,"not significant",0.813782427371771,"not significant",0.988278141915446,"not significant",0.41046523317398,"not significant",0.0210015901934843,"upregulated",0.525716508676354,"not significant",0.235099230844491,"not significant",0.465759005528004,"not significant",0.246197794923132,"not significant",0.714819321768606,"not significant"
"4933","ENSG00000119673.16","ACOT2",0,19.3074150442147,22.4269830725733,0,7.27439030604617,29.4607028698225,50.9616885205145,22.6049805566189,12.7455960457253,38.4085873041402,25.9985241221201,41.6607900294895,59.1005532799348,36.7938537975864,26.2897376054747,33.5725804943994,25.5330079141242,35.1403471714511,27.4744389255213,26.0049228147713,42.3852286428238,30.0375218779632,68.0959789582941,0.162907914568533,"not significant",0.0226382512033432,"downregulated",0.735776536968066,"not significant",0.656434397038635,"not significant",0.994576847617957,"not significant",0.998737667113417,"not significant",0.999546838479163,"not significant",0.853845359597513,"not significant",0.794118579823273,"not significant",0.995163978837521,"not significant"
"6812","ENSG00000134013.16","LOXL2",13.6910962082703,12.647628102734,10.7735104117777,11.7911116109386,9.53040922923275,24.1877041836355,25.964758887434,32.3078195637098,53.2758770483487,31.6831563879744,33.5208316415659,48.0833685361664,35.1952306613181,36.1535952559594,20.9528360887492,49.7216103392628,33.451602682439,36.7820678312061,30.1777377381422,29.1013501500628,30.5930439428098,30.798085423405,37.0810068530961,0.163340334922588,"not significant",0.00595644173669704,"downregulated",0.723147269224057,"not significant",0.895763893353083,"not significant",0.913997325162685,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.999245589205102,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"9112","ENSG00000148688.14","RPP30",0,6.2078649479321,70.666740291003,89.7056137338994,25.7280820578898,43.9520577044839,59.3002104159227,67.3953219278984,33.95535155491,15.0937320947436,57.320506572598,23.9198031961672,57.8711078385518,42.7708529997665,49.8719547472276,67.5830064493855,46.9117958736524,45.9117229895656,58.3565372124446,36.2322908891996,18.927801011462,34.8523835041576,18.9213716711514,0.164337102261872,"not significant",0.0441768776094996,"upregulated",0.121210307960916,"not significant",0.778179706243449,"not significant",0.597349344405798,"not significant",0.476011047524279,"not significant",0.676864634148246,"not significant",0.361769385431434,"not significant",0.560213628462106,"not significant",0.607238271803248,"not significant"
"16433","ENSG00000187514.17","PTMA",437.94454044872,222.924430280242,443.080461624589,365.622719202522,239.528443958954,248.94293925,313.401612048151,217.937970438216,502.995843947372,500.041622724223,410.828808496159,454.294470222887,443.430885703817,438.137337984416,396.291850582525,553.044882915464,478.863884329275,405.016720688499,431.506439105377,425.823482549443,441.551527555587,437.288236836081,496.118365217591,0.165272574563313,"not significant",0.299186812694206,"not significant",4.71639793601013e-05,"downregulated",0.974282544072265,"not significant",0.968560716510922,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.997308293158036,"not significant",0.884984776327753,"not significant",0.998529711206311,"not significant"
"16378","ENSG00000187134.14","AKR1C1",0,0,21.0810397645302,13.747202746588,10.2567325356399,5.26160058484899,8.26901343363029,2.89750293074389,6.8461005513657,3.51006411653085,6.40049056478873,5.24471519971494,5.05033321921483,7.81503583010918,2.00784781965167,1.37207565917568,5.14299818536744,2.88369523667063,4.6955591406268,2.41896237619326,4.28849500458393,4.14315530948988,1.77803431842577,0.16556855494969,"not significant",0.00394845085480648,"upregulated",0.682014880842431,"not significant",0.778002039427049,"not significant",0.711450106588553,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.99127554690393,"not significant",0.999537080780849,"not significant",0.959702025484304,"not significant"
"5976","ENSG00000128016.8","ZFP36",35.2313755124299,24.4096598393533,11.3414463152277,30.3421343736533,0,54.6275999790537,29.6577945505983,19.0524343384366,27.6236428821476,60.2486016415725,53.2164514577333,91.5458509419122,19.2457184123703,62.022834461699,3.32371552973779,9.84222321908697,16.9088069229761,41.8409792998018,37.190935063192,21.4614235388373,11.9080215326052,13.7591819219315,0.70857003872258,0.16572972754949,"not significant",0.683423002521722,"not significant",0.0992185254643139,"not significant",0.0285087496045994,"upregulated",0.00700714592721236,"upregulated",0.999863879244581,"not significant",0.273718106983019,"not significant",0.997308293158036,"not significant",0.176383268246696,"not significant",0.998529711206311,"not significant"
"13591","ENSG00000173918.15","C1QTNF1",0,11.0603582068797,8.5649465318288,9.45205619559987,4.16717423524972,2.25022994892886,8.80444369688817,2.35443393256099,36.1592367253243,21.5951141243575,28.8411807241358,19.8880093413397,11.7983291252941,26.2118376789503,24.8493627337294,27.315349939882,18.8057868429109,26.8404531861848,22.8929199464872,30.4148351810542,23.381327982234,14.2146092267222,22.1533465079535,0.165809899189405,"not significant",0.085739343869046,"not significant",0.000324137772388337,"downregulated",0.743563557730622,"not significant",0.994273669255698,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.978606305807179,"not significant",0.948657519640322,"not significant",0.998529711206311,"not significant"
"9084","ENSG00000148426.14","PROSER2",0,55.7769767943979,4.31927081397707,9.74993917873393,40.2785685464408,6.80869577435898,21.0318079608472,15.8310974941978,36.8206107987619,39.5545225220621,27.4199601852343,27.2227913684759,34.9230542108705,28.6174418425672,25.3160436200867,32.3291515871994,50.9309205482795,25.5134207858566,28.8620368510527,26.6068886206688,13.6051351199188,11.6328889076492,10.1194298863491,0.165809899189405,"not significant",0.668428002099902,"not significant",0.902889495975896,"not significant",0.0795232397914724,"not significant",0.186653570957145,"not significant",0.190735668606086,"not significant",0.507957257693101,"not significant",0.00225628113824547,"upregulated",0.0727291969336161,"not significant",0.618255222838362,"not significant"
"11816","ENSG00000166347.19","CYB5A",134.103866896391,36.7061122513587,63.9552749217869,39.567243669182,51.8611476191505,128.260474471281,177.046423771025,94.7408880916019,74.424311510889,115.615202594845,99.442118790474,99.0037785871898,98.952058399476,119.38631634015,83.7173203216161,93.6580089011391,147.792566857624,99.4147971308933,81.9104859082688,129.262429232169,145.492176900272,138.418899379769,126.263491942572,0.168858354739041,"not significant",7.89683390021437e-05,"downregulated",0.908158485711812,"not significant",0.526020877290737,"not significant",0.689329590482366,"not significant",0.999863879244581,"not significant",0.886902562429143,"not significant",0.861467170814936,"not significant",0.581662605460721,"not significant",0.99512853024153,"not significant"
"15415","ENSG00000183258.12","DDX41",23.7393145344705,0,0,1.70374053682443,22.0333350369525,23.2006467148183,19.2946747077903,63.7997470806039,34.4687684301417,54.1282870293345,44.9981112485104,66.4729770349704,50.8548669193711,28.3969339945258,64.2006785362026,53.0544446404464,47.6449293098652,20.2735771192857,38.4563777357777,22.9734387246058,56.6121179012812,30.1619732986862,40.7417866812939,0.168858354739041,"not significant",0.00381065122472582,"downregulated",0.824007716255359,"not significant",0.988698712072458,"not significant",0.971778917678999,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.968773951316715,"not significant",0.610458573939293,"not significant",0.998529711206311,"not significant"
"16461","ENSG00000187608.10","ISG15",58.7595951452983,108.562454833387,58.8481966437188,202.420882603473,6.81711894309402,94.974238202023,63.6776192586205,46.2196834281293,460.712659833742,207.966527438155,355.021863012145,365.321332901943,229.094430016524,265.23827708756,209.415802004394,508.866779721791,158.950231546467,217.451847164103,220.023096669465,234.563578950279,300.11327470409,175.015524456941,266.291571922786,0.168858354739041,"not significant",0.194805289291897,"not significant",0.0392550790403769,"downregulated",0.899395953406188,"not significant",0.974788290208902,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.980099613164294,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"11100","ENSG00000163734.4","CXCL3",0,0,64.4123816154139,34.0114157397695,0,19.5947930715564,9.17084649455548,12.4255707076552,60.5521672604224,99.9913480850679,104.800252275213,184.428580446162,127.915838097956,127.281064009092,18.8766429899775,147.834770528928,82.7065870972462,54.8054510149063,31.4629762184441,20.4738370029086,16.9075443714107,26.6510874094163,24.1454303799866,0.169483255858228,"not significant",0.695449484050368,"not significant",0.680628265238648,"not significant",0.0597841169587204,"not significant",0.00098607394780763,"upregulated",0.258642106781023,"not significant",0.999546838479163,"not significant",0.201979205696956,"not significant",0.972016761331273,"not significant",0.998529711206311,"not significant"
"7799","ENSG00000139318.8","DUSP6",18.0032048735661,8.31554451281442,4.82955837436146,39.7310667567013,18.7981196617944,10.6583247859284,14.1099294728053,10.6208495977175,7.05782977428844,10.1091600857188,0.53320714473067,5.76737963520203,20.2475963653006,10.9708681479684,4.81217864664218,0.628671029896623,17.673518644886,6.7265146100784,6.81294767306356,2.80002647588149,3.549577228643,0,5.43118089580096,0.17005549086503,"not significant",0.0419711470044918,"upregulated",0.280348818706242,"not significant",0.827025234018112,"not significant",0.34890459694256,"not significant",0.992519167632778,"not significant",0.999546838479163,"not significant",0.951735378277105,"not significant",0.996615214818626,"not significant",0.998529711206311,"not significant"
"1933","ENSG00000091542.9","ALKBH5",25.3682745697508,46.8696585701357,107.796262378256,128.901944624731,127.144258411623,119.576829544828,108.395185935051,90.7926093872402,88.4015262038651,104.634488452213,109.395243915902,63.5696463167121,40.4322781796006,68.706778080345,98.9203414905726,43.9386015355834,62.4253109215472,69.5979222685906,61.0364818005251,77.3320129640786,81.4562751685082,72.2834326378287,46.9387956335735,0.170815397076436,"not significant",0.0178434591656881,"upregulated",0.175269054006348,"not significant",0.253259295934008,"not significant",0.877609647577768,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.999245589205102,"not significant",0.999537080780849,"not significant",0.878220600781225,"not significant"
"6682","ENSG00000132963.9","POMP",195.808855543283,176.363134682488,263.689989066758,249.791249498408,255.568267094084,147.940456613522,185.293926435109,126.10485694044,122.821293691048,169.923645026885,143.243663187085,107.334479933284,140.940547406223,122.637340598038,129.307768202194,136.068948793368,152.496975416766,135.606941736664,93.2098606506053,127.399321287053,140.086024809628,104.917867301251,158.311173229221,0.171383942199659,"not significant",4.45870207808885e-05,"upregulated",0.848067002202935,"not significant",0.911863013226619,"not significant",0.923521150521291,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.999245589205102,"not significant",0.919842868051886,"not significant",0.959702025484304,"not significant"
"17469","ENSG00000197694.19","SPTAN1",9.89483917782962,5.48442188209687,19.961086495371,23.8607065322704,13.7756488140369,28.3414639541295,19.760977937808,18.2904661462615,31.3775453287433,33.5389440019029,29.0714402839452,10.1434906717712,18.3141526569068,27.0669155223475,20.0386103048372,16.5853103074231,25.0396015689377,27.8859143152231,23.1764913968984,27.1879003202592,18.7286631632724,17.3121006146964,13.3730724753757,0.17184708609604,"not significant",0.717215699101909,"not significant",0.618551849361856,"not significant",0.0333960735931296,"upregulated",0.942514933035239,"not significant",0.999863879244581,"not significant",0.492895905653188,"not significant",0.916402842504075,"not significant",0.189290644407902,"not significant",0.998529711206311,"not significant"
"3316","ENSG00000106484.16","MEST",0,0,0,0,0,3.41446481997943,4.68762435977279,18.8552958175229,12.3100110397049,16.4870937742718,3.58714512404544,22.9925820583045,7.13509651410802,7.51731782640137,9.20433792465077,14.0979244921246,7.04583109496105,8.08081287109716,4.82463468906899,13.342979063114,11.6555879904579,1.57668366986531,10.5554825857609,0.173947070521311,"not significant",0.0144223673198822,"downregulated",NA,"not significant",0.939736024446217,"not significant",0.913181843666308,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.989417430265349,"not significant",0.999537080780849,"not significant",0.998694881714253,"not significant"
"20132","ENSG00000205362.11","MT1A",0,118.842990328973,156.450860449454,110.794763394704,104.477512286964,53.1929357371795,44.8120908256688,101.193094778253,186.792871341122,140.098663006123,116.846421243896,116.006213217937,126.772450576077,191.634655195762,261.61110417064,329.441082749994,179.615315413212,205.999509933651,157.155977171925,155.621841865543,157.019492683721,235.801802182079,227.687172442856,0.173947070521311,"not significant",0.437270192965427,"not significant",0.00317806239938323,"downregulated",0.797733910412617,"not significant",0.766126959790744,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.973247561784156,"not significant",0.980062799299196,"not significant",0.998529711206311,"not significant"
"4270","ENSG00000114315.4","HES1",10.781919363169,79.6813954205684,27.7667409469955,51.0711099838444,26.2686316607223,26.7484476849817,17.5265066340394,31.8035440731651,15.0288207341885,27.5193802333456,40.8744748102871,90.5720690266962,81.7642935889429,52.5626482822662,58.9954230789521,158.131719719997,96.9067392205565,50.6431811087681,40.372492023794,47.5123011083372,16.3990467963306,24.2538996530138,18.2149737954285,0.17610213089178,"not significant",0.358258144618764,"not significant",0.866394872776828,"not significant",0.80877948879968,"not significant",0.00168058246697962,"upregulated",5.87021800245853e-05,"upregulated",0.301562961284757,"not significant",5.7070787280951e-05,"upregulated",0.257319508520484,"not significant",0.00397843634721349,"downregulated"
